filename,cluster,category,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50
C:\RA-CLIP\test_set\DRAW\90003009_00022.jpg,2,LINE_HW,-0.23784652407019594,0.15582486201047355,-0.01892040603779443,0.044575190309941636,-0.07988118140128289,0.04614098108003255,-0.10080139942055642,0.00980668548469812,0.07129089170956558,-0.07975870141503033,-0.04657958896063753,-0.0029777632724151005,-0.04400309259530591,0.003287052671445302,-0.006895173355243689,-0.0645647985479065,0.008082375000375695,0.029213422652147412,0.008044231146044816,-0.006703120346186179,-0.0072184656109970605,-0.038591041701328634,-0.021693246715093352,-0.018148543484091263,0.020328841717953634,-0.01037871935130554,-0.0057460719871565485,0.030594655512541962,0.03637435830010304,-0.022820638826031112,-0.006485731454188848,-0.009390657878140418,0.031991687448105335,0.025184451475858613,0.01526173036762682,-0.005460586867599366,0.005840305057369902,-0.015173182350455018,0.00902777200241523,-0.012925760917034831,-0.02243757691577507,0.012860484918724694,0.024385230317264334,-0.006100858375908986,-0.01746587594112443,-0.03538548312212244,0.0009340685244083556,-0.004713426156165405,-0.002842361633192645,-0.0005440225276863349
C:\RA-CLIP\test_set\DRAW\90003009_00064.jpg,3,LINE_MIX,-0.25719932158828,0.07030627265164754,-0.21019589196202607,0.028802034592872408,-0.03212870710330202,-0.16571809473266114,0.09447287386299849,-0.03418917434634171,-0.02646228043988235,0.013962100442758382,-7.950233192084321e-05,-0.004971315538639301,0.09301217922873205,-0.007726732282718538,-0.025024646168985795,-0.009752069784358044,-0.017344974003295172,-0.006485249082170433,-0.009784100653932348,0.008011849754166463,0.0297355345954827,-0.008976597247239353,0.038724451067985964,0.02146253771896073,-0.011731494424804633,0.023042664847327518,0.00771938636466452,0.007270609722116464,0.01620904866812879,-0.004977506201519139,0.008352660673329952,0.009486409198891313,-0.020659023862842355,-0.0154379647385044,-0.008184790074982663,-0.0030687980954208875,-0.008884883713793444,0.0169174509722355,0.01440318447026208,0.019780419726546136,-0.015049039774269812,0.0035250583288296278,-0.013824608267768627,-0.010320803467008805,0.0016030931912365525,-0.0005809652246618726,0.00520658572081396,0.0006231768562405583,-0.010113985577358398,-0.019142884650774218
C:\RA-CLIP\test_set\DRAW\90003009_00096.jpg,2,TEXT,-0.06386789158702227,0.11395133958105506,0.09019864752924746,-0.028389991293137615,-0.13113372738033852,0.18704740156034172,0.10061545434769495,0.056744439086038115,-0.09754557449728234,0.1138089058964455,0.06243834373715402,-0.044913849020737445,0.057027570180774874,0.061308688146257145,-0.03649326564962416,0.05119232979975471,-0.06659682186988185,-0.019293470799874108,-0.04522913634492987,0.004673828199825789,0.04179504040255069,-0.013634313951916038,-0.11280567346798034,-0.024006327815576975,0.04723194007438689,0.025330015964673682,0.022322526119555507,0.01209003192157592,-0.0384886390409472,0.03269955215277471,0.019437294763501364,0.0025827235161090026,0.007740043432733851,0.038770641358686166,0.016434107785349386,-0.039442285387738855,-0.052436713602055776,-0.023082133477642385,0.01834408318005775,0.01651514328885244,0.020651336919347757,0.04432351964224839,-0.016269237451352704,0.030914824886546254,-0.03421378855560755,-0.027985031007348202,-0.002140909526182028,-0.05419931156968671,0.0042739333333932095,0.03406514424674502
C:\RA-CLIP\test_set\DRAW\90003019_00024.jpg,6,TEXT_TP,0.10778923415184635,-0.003380027359415119,0.16377216959837454,-0.1454369638943223,0.2993785813523907,-0.11516689412622634,0.1508364149454767,-0.0864310694177683,-0.006006863433269024,0.00736784000180299,-0.019703165536290316,0.031849541737259165,-0.08686958928496578,0.046556793960005595,-0.06498493886657054,-0.05533446821400331,-0.05547390857747895,0.016798228069786893,-0.008693124820216091,-0.00979262889410389,-0.049409091729294106,-0.0334126052913168,0.012730757707470003,-0.026264976033789623,0.012338369267823656,-0.01327625485815943,-0.0172502762587302,0.0324183126255149,-0.016184627163284854,0.001104361148280767,-0.018330628030800433,-0.014954162435650653,-0.013062323791260993,0.026102037080575013,-0.02085110323642099,0.011271454449501495,0.005720643881799799,0.017368002804700796,0.00919432994840933,-0.009994509859380501,-0.028982255637737306,-0.024329614948368022,-0.023071618555980458,-0.00958128655078627,0.0056603641087215545,-0.008665584497724838,0.033812545528824636,-0.03043232197401968,-0.020216785569195588,-0.014861400482172094
C:\RA-CLIP\test_set\DRAW\90003029_00023.jpg,0,PHOTO,0.05347467908880753,-0.5710015415678988,-0.12404078113183273,-0.09053322317394155,0.03384607496851088,0.09249524296546961,-0.04350247650149634,-0.04983573857017739,-0.26176132544115677,-0.11978233332288742,-0.01910013703266686,-0.003562134862931298,0.0466764775921411,-0.03600656989151555,0.08733011564785195,-0.07542181115027946,0.07213577612170237,-0.06075113306307701,-0.11046257265152513,0.02303090153667161,-0.053415897786445656,-0.0636541193005614,0.03259708824325266,-0.11771879202274724,-0.04479013274738059,0.04179399197408257,0.08939350883015408,-0.050433590930338904,-0.018583894489125025,-0.11802218633349071,-0.035146354990693074,-0.06159400668373977,-0.04690436676175736,0.09059281528289435,-0.14707968169339486,-0.027264098202795708,0.022585934737314562,-0.06105445389431358,-0.0038047834257340977,0.03248917288817164,0.0520825752949454,0.022406182026834916,-0.009641025710017062,-0.02542909306149969,0.01422804968401736,-0.0274046179524332,-0.011689676298806653,-0.014661753067024762,-0.05938749476558939,-0.006193645313397292
C:\RA-CLIP\test_set\DRAW\90003029_00035.jpg,1,LINE_TP,0.0022105555619327246,0.19276881908524274,-0.05877041150285166,0.050567971384443224,0.2878355276909281,0.03948786988511661,-0.175406608816814,-0.00390873009925859,0.0008527104963133825,0.026648995234415437,-0.03387757652644814,-0.03548707280526074,0.022313588159651926,-0.006975654237867705,0.005463352918196302,0.03581810231810922,0.04467826308291053,0.0030406856572935295,0.0017453932477192458,0.012397553821105887,0.02585824183629828,-0.0004910155697197957,-0.0037709651981660854,-0.014554355331068176,0.001094611779915115,-0.023091005142531373,0.032028712620663376,0.024518741360333714,-0.006287340952971103,0.012466464708077628,-0.0067253839603301415,0.02690721717735194,-0.01498120145486375,-0.04775820995865627,-0.021689356504869223,-0.008037197442550808,-0.009051736542588097,-0.022570122204093622,0.02349115789622432,0.016447519001481396,0.01422743724502924,0.0008750229603003153,0.016510260477902515,0.005628965654072953,-0.009509257972695648,-0.03720718202247399,0.0022311230941932845,-0.02040246154160222,0.010012015502466063,-0.006963765036398921
C:\RA-CLIP\test_set\DRAW\90003029_00056.jpg,7,DRAW,-0.1235822436458199,-0.08513540993727074,0.3064157861474968,0.009746381698691919,-0.15786913588668103,-0.16002524321222733,-0.09108143533378149,-0.027836343503602836,-0.015252017612141434,0.016864354727215383,-0.01912596929879307,0.029290998126607785,0.02885443579823046,0.023750771999457868,0.03273334442232106,-0.02483382660284481,-0.0598886203579567,-0.0019018099629290915,0.023507856379442388,-0.02885049609575756,-0.001096256976299137,0.019939556136710435,0.0007042583898361709,-0.01924823611543718,0.021104404046874994,0.022456101279010106,0.00922628671341273,0.013884486776349415,-0.02202550762879872,-0.004642406116423676,-0.040361781469095054,0.020627162351676782,-0.008765393058656682,-0.00944538899687886,0.015560272851143656,-0.01789246719124644,-0.05023395513212079,-0.02833629348857063,0.0024462938749488608,0.016309071539683095,0.014842413130224278,-0.009309259475181611,0.016807644817657244,0.007436658886175187,0.008184679256672083,-0.03021412878370974,0.021384821585757895,0.034454197118107356,0.025902412377936165,0.015618473635299022
C:\RA-CLIP\test_set\DRAW\R0001401_00001.jpg,2,TEXT_HW,-0.016572601220283447,0.0023367339318382274,0.2582155094929084,-0.11013056083034616,-0.1085395938953271,0.17911521348562476,0.053663963331645366,-0.03045144118266748,0.07528040493656316,-0.054393454902088134,-0.16418833662470214,0.009342324861549104,0.03906891067740785,-0.03381432401327729,0.023120209760533604,-0.03832531614276084,0.1342386735407109,-0.07597332729560521,-0.03777528186325544,0.05684774036317676,0.01658637659469191,-0.020208657799582655,0.005117714371262785,0.03040577286591997,-0.015098091412255299,0.10106150244556039,-0.0008424799028784474,-0.009998799581234787,0.0011702826054616224,-0.007895362407034187,0.08304805131566603,0.03990279555989831,-0.055345195514138516,-0.07450453775409879,-0.003135202989260369,-0.025558549198481925,0.03234564754685836,0.007446087798942358,-0.05582994024186007,-0.024066333517080624,0.03860029633229726,-0.019782340719673656,0.026573278352244097,0.03367491888918389,0.0511946362451738,0.02309319429039763,0.024323686853134775,-0.03403881535139265,-0.028228596033838954,0.005791752716639681
C:\RA-CLIP\test_set\DRAW\R0001411_00001.jpg,7,DRAW,-0.06690522091510956,-0.008202608866061242,0.3290920671827951,0.026925453834874,-0.10476726629852007,-0.1314765452145608,0.0029365413536741273,0.007750765025410221,0.06454068076743563,-0.04303776784799045,-0.02080540753425934,-0.07353529684971019,0.0059579083647507535,-0.039066087501389006,-0.007330017415577412,0.027899193373705968,0.06188280415529194,-0.07654857474267976,-0.03622211905502413,0.008319910487909364,0.03075718843448638,0.058510434601207,-0.0379834144963293,0.011820635086027544,0.02792117478585378,-0.04201822246848058,0.05340183927219148,0.013803234236835512,0.05331435843602016,-0.01702535730036658,-0.07189701208796664,-0.0071231832369701075,-0.030454455094660104,-0.029855467140045912,0.014263675923334973,0.03657841932197449,-0.03464454825621291,0.0026566507262066105,0.04422231522365929,0.023487598983370734,-0.0004687403852415191,0.005825427199780165,-0.04366033015595352,0.04777722943185828,-0.006340250763956148,0.00025849765600598163,-0.02173282869736334,-0.009428285494393812,-0.012327669329328793,0.017583865356542255
C:\RA-CLIP\test_set\DRAW\R0001413_00001.jpg,2,TEXT,-0.05994480022716926,0.15541794084188396,0.007532226595388754,0.045453911359729295,0.0026414831691517703,0.09977344735540758,0.047034246158792606,0.06765624540189248,-0.06928566623656322,0.05266436292303489,0.2002767634342733,-0.0017330194485272474,-0.03694999962260325,-0.03170769018373737,0.008905387535374102,-0.021611154045178747,0.05473415459425295,-0.01388793748010006,-0.010694648769258797,-0.03868299830191223,-0.031549293172896994,0.060792165199155125,0.016049489234626964,0.0022061170319183044,0.022961773536667833,-0.03116895365501904,0.06200521711299073,0.027379543954646278,0.026756654626830287,0.015113961985382377,-0.0002403320416040802,0.016608555812883643,0.015526473080561255,-0.02940009437836557,-0.016272031590167293,0.00376642879720102,-0.011604127161259647,-0.0020845680374167023,0.019343069344742874,0.01729042260501895,-0.023526981996067037,-0.040322462123524846,0.04337396957787665,0.0037466442178768476,-0.03206922136708206,-0.013875945983973119,0.011346844278619704,0.0008132543124747704,0.010486644116846931,-0.008632455314506094
C:\RA-CLIP\test_set\DRAW\R0001512_00001.jpg,3,LINE_HW,-0.30386950024797915,0.08477609117236298,-0.08462812254244341,0.08006824182921406,-0.063350343904731,-0.014130252118463662,-0.05039612059198697,0.019569321546725745,0.06778103540250491,-0.07661458535599566,-0.027341246657159028,-0.012324235153581019,-0.09554109041335726,0.0023942011978799914,-0.04771899130489326,0.02453553055060303,-0.11031293252497817,0.027622091539069197,0.02980550279417928,-0.004351345422004449,0.011494329687562012,0.008713298814492733,-0.010249309325270262,0.014253756585382376,0.048418468418676995,-0.025770097722040395,0.00014861931529051023,-0.016848736693131576,0.025975664557960427,0.010904298643036272,-0.024255294528388743,-0.021685543765112746,0.01306155111234936,0.05625462562716084,-0.0077808637119893215,0.004523581544290754,0.028482825951520428,-0.009285512740924285,0.028233701572489448,0.001830665023460989,-0.025116515761502006,-0.0009035455162454705,-0.014761273918608672,-0.023812199129227125,0.0006647241904214068,-0.018490192670697042,-0.023725758547106374,-0.019931886755948845,0.010710588670451233,0.00022538418613881085
C:\RA-CLIP\test_set\DRAW\R0001540_00001.jpg,4,LINE_TP,0.5431670856002935,0.12627956402103155,-0.13873145014288835,-0.19946852974267373,-0.032215907049919466,-0.01587195968084832,-0.09017428152927882,-0.00924200191770547,0.16033390935610078,-0.10994449495951009,0.033943325987575365,0.08832312285048394,0.21562161244472414,-0.00756693562241285,-0.010448499442016434,0.008825157072298615,0.08764196423365013,-0.06681935987224517,0.09048606012936287,0.11641444280247273,-0.007713712649646478,0.08850660037842475,0.017849863633498563,-0.014548863978156853,0.012243819128881903,-0.004438936071909729,0.0016645722723617367,-0.060318874632164926,-0.05466156281140168,0.017219629036144546,0.04324492555257798,-0.011772574861062285,0.09529025334542982,0.06086020348076519,0.010338763954153764,0.05605562393735781,-0.06702409547153604,-0.04154334930826777,-0.01021248061852166,0.023325318760917667,-0.042699019927164954,0.02356003086075147,0.002599113668264841,-0.0545454198579718,0.008328097853471945,-0.01730714173043075,0.025435594138097855,-0.0049683212372389285,0.016671462349420334,0.03188526939481254
C:\RA-CLIP\test_set\DRAW\R0001548_00001.jpg,0,PHOTO,-0.04274618120958737,-0.5586092274564876,-0.10958504150535678,-0.09732320111070339,0.04905904912895483,0.0659159712404909,-0.023164844593677646,-0.014862871544053175,-0.1314421962500631,-0.12609475676052323,-0.002020152452488924,0.024061017702160934,0.007905269276474794,0.03781802565549919,-0.03229360622755898,0.013494660590459976,-0.04124532321576848,-0.020894699906793626,0.06561773890417746,-0.004553310550781776,-0.07818923201238671,0.023669465652638947,-0.022618460681194837,0.04101757029538045,0.05001168274928017,-0.06074844230774963,0.15927264447949774,0.025256631530812982,-0.05298845534833938,-0.11027381539044366,0.057456321381375415,0.009012024761622085,-0.07535319759327914,0.07909024353765425,0.05620484964900336,0.03851996574524873,0.030870860558626718,-0.010463660553067484,0.013789703527154662,-0.04295852105001854,-0.05274513082370048,0.03553606625525293,0.03782757647734516,0.019254570128833748,0.018025938098994672,0.026154460019881313,-0.024247933571262578,0.04532435441087256,-0.014917624047299866,-0.04785670178489143
C:\RA-CLIP\test_set\DRAW\R0001855_00001.jpg,5,MISC,0.5532553460210962,-0.03658376771388856,-0.025724489797486167,0.5684839242689171,-0.04426085775140532,0.09612686504913431,0.0656680284689958,-0.2394151147651284,0.010254113157024946,-0.009703666751425673,-0.01737013608976221,0.02460636449075021,-0.00478410364973416,0.02126478413403308,0.020744000358424965,-0.008002736227306073,0.02296178254081389,-0.002020103555445393,0.056146909228755044,0.0010345114497575956,0.010918813368738095,0.011169627355723095,0.004119001902340542,0.045864907657164965,0.008337832170526692,0.007293619143039121,-0.008244861217641192,-0.019603296457060323,0.02172868692413657,-0.027031887653878647,-0.003311644396729341,0.017882444509478235,-0.027061614588629424,-0.014838276999439315,-0.00896460589089341,0.010926324368718402,-0.0061214979268868425,-0.01836551362703429,-0.0044255886820961645,0.008304834328929148,0.022155899667644925,0.006550406183364268,0.008628100635017422,0.026617243729491223,-0.025182727651750374,-0.0023534707798702915,0.011124915706558207,-0.018271423246351583,0.013533314802533473,0.030195953450032405
C:\RA-CLIP\test_set\DRAW\R0001855_00002.jpg,6,TEXT_TP,0.14287518324632795,0.05057413341816911,0.15923118133005093,-0.14595848490782473,0.3067804300207927,-0.138353987166202,0.14356898763474957,-0.07427155211224698,-0.015216329093632032,0.03568883032050555,-0.04231394756875929,0.025077115100437336,-0.04834652459253779,0.039555083929226874,-0.030051420497160877,-0.07534953108602702,-0.002431842278658373,0.006265034563302914,0.032087214115429856,-0.002384522620102213,-0.011876977280286022,-0.01538451509002602,-0.010407192341172171,0.01704811386482377,0.023851238451378418,-0.0010371793826064464,-0.012240660805634192,0.005477785712904689,0.021914568137668795,-0.019995505721884285,-0.02444035470194052,-0.00021492272431626337,0.014808958816087382,-0.011287556047996694,-0.009946734178572296,0.005951312260808246,-0.017065026978863307,-0.014261948855531125,0.014302049690064211,0.0015532145060762378,-0.028738977744598156,0.013742529319733575,0.003241904198519411,0.0010183845799732593,-0.015657966947888517,-0.007822848547344144,0.017069195183474006,0.006493294274714736,-0.015134772697774438,0.017916090578558835
C:\RA-CLIP\test_set\DRAW\R0001855_00003.jpg,2,TEXT_HW,-0.24582510459821053,0.04862396630392088,0.02580151842554128,0.025877557638868783,-0.09417740518874038,-0.04687408226167436,0.0006103101544514444,0.006561265421405297,0.057423842312191074,-0.05698641341854686,-0.05587163950482681,-0.0027223370019766532,0.005772663127723323,-0.0075210815272849394,-0.049293234914262,0.03570123868541549,-0.034280523052072236,0.004943831201601758,0.059016474317291165,-0.014156528849581063,-0.017491095115811286,-0.01741289062702064,0.008829998063823829,0.020925539978805325,-0.008895346892065326,-0.023180129298163436,-0.0026345260406182894,-0.035322392054150754,0.018939364939153495,0.009218579902064698,-0.0035305917803507584,0.0156541137379745,0.008045423617914755,0.055964049560759295,-0.03260198757143643,-0.0023143316582488254,-0.05124129494263075,-0.021085989491799365,0.009847478759624854,-0.003774616125708124,-0.031271873432705787,-0.0015392044723120263,0.04102097497183711,0.008974963002699678,-0.012289244593235745,-0.00484791928376332,0.03820053924585562,0.05126006167035761,0.019842685327381836,-0.005759044171741487
