FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
A0054810,221,TEXT_HW,LINE_HW,TEXT,0.979,0.021,0.0
A0054821,135,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0054821,215,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0054826,76,TEXT_HW,LINE_HW,TEXT,0.999,0.001,0.0
A0054826,524,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0054838,48,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0054838,503,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0054844,56,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0054844,685,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0054845,275,TEXT_HW,LINE_HW,TEXT,0.702,0.297,0.0
A0054845,327,LINE_HW,TEXT_HW,LINE_MIX,0.998,0.002,0.0
A0056916,83,LINE_HW,LINE_MIX,LINE_TP,1.0,0.0,0.0
A0056916,122,LINE_MIX,LINE_HW,LINE_TP,0.977,0.023,0.0
A0056921,170,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
A0056921,342,LINE_MIX,LINE_HW,LINE_TP,0.874,0.126,0.0
A0056940,95,LINE_HW,LINE_MIX,LINE_TP,1.0,0.0,0.0
A0056940,315,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
A0056945,99,LINE_HW,LINE_MIX,LINE_TP,1.0,0.0,0.0
A0056945,184,LINE_HW,LINE_MIX,LINE_TP,1.0,0.0,0.0
A0056948,177,LINE_HW,LINE_MIX,LINE_TP,0.997,0.003,0.0
A0056948,326,LINE_HW,LINE_MIX,LINE_TP,1.0,0.0,0.0
A0056953,10,LINE_HW,LINE_MIX,LINE_TP,0.994,0.006,0.0
A0056953,214,LINE_MIX,LINE_HW,LINE_TP,0.672,0.328,0.0
A0056975,189,LINE_MIX,LINE_HW,LINE_TP,0.867,0.133,0.0
A0056975,300,LINE_MIX,LINE_HW,TEXT,0.987,0.013,0.0
A0056983,152,LINE_MIX,LINE_HW,LINE_TP,0.994,0.005,0.0
A0056983,331,LINE_HW,LINE_MIX,LINE_TP,0.893,0.107,0.0
A0060190,20,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060190,47,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060194,1,MISC,TEXT_TP,TEXT,0.999,0.001,0.0
A0060194,2,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060197,10,LINE_HW,TEXT_HW,LINE_MIX,1.0,0.0,0.0
A0060197,25,TEXT_HW,LINE_HW,TEXT,0.999,0.001,0.0
A0060199,20,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060199,40,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060201,38,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060201,177,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060208,102,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060208,304,TEXT_TP,TEXT,LINE_TP,0.713,0.271,0.014
A0060209,243,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0060209,273,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0065874,99,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0065874,195,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0065886,447,TEXT_HW,LINE_HW,TEXT,0.574,0.426,0.0
A0065886,448,TEXT_HW,LINE_HW,TEXT,0.999,0.001,0.0
A0065887,136,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0065887,398,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0065890,167,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0065890,244,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0065898,43,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0065898,219,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0066000,35,LINE_HW,TEXT_HW,LINE_MIX,0.999,0.001,0.0
A0066000,52,LINE_HW,TEXT_HW,LINE_MIX,1.0,0.0,0.0
A0066001,34,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0066001,62,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0067132,7,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067132,115,LINE_HW,TEXT_HW,LINE_MIX,0.963,0.037,0.0
A0067171,61,LINE_HW,TEXT_HW,LINE_MIX,1.0,0.0,0.0
A0067171,97,LINE_HW,TEXT_HW,TEXT,0.852,0.148,0.0
A0067263,143,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067263,466,LINE_HW,TEXT_HW,LINE_MIX,1.0,0.0,0.0
A0067266,101,LINE_HW,DRAW,LINE_MIX,1.0,0.0,0.0
A0067266,584,TEXT_HW,LINE_HW,TEXT,0.983,0.017,0.0
A0067286,391,LINE_HW,TEXT_HW,TEXT,0.852,0.148,0.0
A0067286,420,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0067294,224,TEXT_HW,LINE_HW,TEXT,0.998,0.001,0.0
A0067294,329,TEXT_HW,LINE_HW,TEXT,0.953,0.047,0.0
A0067333,78,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067333,575,TEXT_HW,LINE_HW,TEXT,0.585,0.415,0.0
A0067351,113,MISC,PHOTO,DRAW,1.0,0.0,0.0
A0067351,183,LINE_HW,TEXT_HW,DRAW,1.0,0.0,0.0
A0067355,98,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0067355,356,TEXT_HW,LINE_HW,TEXT,0.983,0.017,0.0
A0067370,131,MISC,TEXT,PHOTO,1.0,0.0,0.0
A0067370,428,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067421,339,TEXT_HW,LINE_HW,TEXT,0.999,0.001,0.0
A0067421,860,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067489,44,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067489,182,LINE_HW,DRAW,LINE_MIX,1.0,0.0,0.0
A0067538,121,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067538,200,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067560,203,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0067560,874,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067961,112,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0067961,391,TEXT_HW,TEXT,LINE_HW,0.996,0.004,0.0
A0067979,215,DRAW,LINE_HW,MISC,0.997,0.002,0.001
A0067979,345,LINE_HW,TEXT_HW,DRAW,0.994,0.006,0.0
A0068406,52,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0068406,104,TEXT_HW,TEXT,LINE_HW,0.995,0.005,0.0
A0068699,127,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
A0068699,1238,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0068862,69,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0068862,428,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0068952,45,LINE_MIX,LINE_HW,LINE_TP,0.924,0.076,0.0
A0068952,65,LINE_HW,LINE_MIX,LINE_TP,0.982,0.018,0.0
A0076301,12,TEXT_HW,LINE_HW,TEXT,0.991,0.009,0.0
A0076301,112,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
A0076303,64,LINE_HW,DRAW,LINE_MIX,1.0,0.0,0.0
A0076303,164,LINE_HW,DRAW,LINE_MIX,1.0,0.0,0.0
B0000016,56,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
B0000016,73,LINE_HW,TEXT_HW,DRAW,0.967,0.033,0.0
B0000020,60,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
B0000020,114,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
B0001261,95,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
B0001261,103,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
B0003907,43,TEXT_HW,LINE_HW,TEXT,0.827,0.173,0.0
B0003907,73,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
G0000093,162,TEXT_TP,TEXT,MISC,0.988,0.012,0.0
G0000093,364,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
G0000183,26,PHOTO,LINE_MIX,LINE_HW,0.977,0.012,0.006
G0000183,125,PHOTO,LINE_MIX,LINE_HW,0.955,0.029,0.015
G0000184,26,PHOTO,TEXT_HW,LINE_HW,0.964,0.031,0.003
G0000184,56,PHOTO,LINE_HW,LINE_MIX,0.938,0.043,0.014
G0000185,1,MISC,LINE_MIX,TEXT_TP,0.997,0.002,0.001
G0000185,18,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
G0000186,8,PHOTO,LINE_HW,LINE_MIX,0.861,0.081,0.053
G0000186,13,PHOTO,LINE_HW,LINE_MIX,0.646,0.241,0.11
G0000187,14,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
G0000187,15,LINE_HW,LINE_MIX,TEXT_HW,1.0,0.0,0.0
H0000001,21,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000001,95,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000002,164,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000002,168,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000332,197,TEXT_HW,TEXT,TEXT_TP,1.0,0.0,0.0
H0000332,662,TEXT_HW,TEXT,TEXT_TP,1.0,0.0,0.0
H0000333,144,TEXT_HW,TEXT,MISC,0.999,0.001,0.0
H0000333,378,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000334,56,TEXT_HW,LINE_HW,TEXT,0.999,0.001,0.0
H0000334,142,TEXT_HW,LINE_HW,TEXT,0.999,0.001,0.0
H0000335,37,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000335,761,TEXT_HW,TEXT,LINE_HW,0.999,0.001,0.0
H0000458,195,TEXT_HW,LINE_HW,TEXT,0.993,0.007,0.0
H0000458,204,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
H0000639,168,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000639,216,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000642,167,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000642,323,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000645,341,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000645,563,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000648,72,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000648,152,TEXT_HW,MISC,TEXT,0.998,0.002,0.0
H0000650,4,TEXT_HW,TEXT,DRAW,0.997,0.002,0.001
H0000650,734,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000777,374,LINE_MIX,LINE_TP,TEXT,0.999,0.001,0.0
H0000777,445,MISC,DRAW,PHOTO,1.0,0.0,0.0
H0000789,26,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
H0000789,279,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
H0000790,160,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0000790,290,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0001029,167,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0001029,404,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0001035,11,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0001035,273,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0001036,156,TEXT_HW,TEXT,DRAW,1.0,0.0,0.0
H0001036,268,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0002045,29,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0002045,328,LINE_MIX,LINE_HW,TEXT,0.999,0.001,0.0
H0002050,15,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0002050,21,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
H0002058,43,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
H0002058,153,LINE_HW,LINE_MIX,DRAW,1.0,0.0,0.0
K0037981,1,DRAW,PHOTO,MISC,1.0,0.0,0.0
L0000039,179,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000039,313,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000041,196,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000041,202,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000067,35,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000067,338,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000080,80,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000080,237,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000082,249,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000082,370,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000131,113,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000131,177,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000133,14,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
L0000133,18,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
L0000135,23,LINE_HW,LINE_MIX,LINE_TP,0.874,0.126,0.0
L0000135,69,LINE_HW,LINE_MIX,TEXT_HW,1.0,0.0,0.0
L0000173,213,LINE_HW,LINE_MIX,LINE_TP,0.997,0.003,0.0
L0000173,222,LINE_MIX,LINE_TP,MISC,1.0,0.0,0.0
L0000184,77,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000184,108,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000185,276,TEXT_HW,TEXT,DRAW,0.986,0.014,0.0
L0000185,306,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000195,37,LINE_MIX,LINE_HW,LINE_TP,0.838,0.16,0.002
L0000195,141,LINE_MIX,LINE_HW,LINE_TP,0.993,0.006,0.001
L0000199,108,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
L0000199,243,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0000431,140,MISC,DRAW,TEXT,1.0,0.0,0.0
R0000431,193,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0000568,88,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0000568,202,TEXT_HW,TEXT,LINE_HW,0.999,0.001,0.0
R0000798,696,TEXT_HW,LINE_HW,TEXT,0.999,0.001,0.0
R0000798,751,TEXT_HW,LINE_HW,TEXT,0.998,0.001,0.0
R0000816,6,TEXT_HW,MISC,DRAW,0.64,0.214,0.145
R0000816,19,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001203,160,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001203,515,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001204,252,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001204,475,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001205,39,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001205,113,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001206,146,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001206,154,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001207,76,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001207,113,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001208,14,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001208,44,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001209,2,TEXT_HW,MISC,TEXT,0.953,0.045,0.001
R0001209,6,MISC,LINE_HW,DRAW,0.912,0.036,0.031
R0001210,1,MISC,TEXT_TP,DRAW,1.0,0.0,0.0
R0001210,8,TEXT_HW,TEXT,TEXT_TP,1.0,0.0,0.0
R0001211,9,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
R0001211,89,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001212,2,MISC,TEXT_HW,TEXT,0.999,0.001,0.0
R0001212,3,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001213,57,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001213,85,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0001234,78,TEXT_HW,TEXT,MISC,0.999,0.0,0.0
R0001234,89,MISC,TEXT,PHOTO,1.0,0.0,0.0
R0001509,1,DRAW,LINE_HW,LINE_MIX,1.0,0.0,0.0
R0001509,2,DRAW,LINE_HW,TEXT_HW,1.0,0.0,0.0
R0002405,563,TEXT_HW,LINE_HW,TEXT,0.914,0.086,0.0
R0002405,636,LINE_MIX,LINE_HW,LINE_TP,0.998,0.002,0.0
R0002406,66,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0002406,296,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0002492,1,DRAW,TEXT_HW,PHOTO,1.0,0.0,0.0
R0002494,1,DRAW,TEXT_HW,TEXT,1.0,0.0,0.0
R0002504,1,DRAW,MISC,PHOTO,1.0,0.0,0.0
R0003190,1,DRAW,TEXT_HW,PHOTO,1.0,0.0,0.0
R0003190,2,DRAW,MISC,TEXT_HW,1.0,0.0,0.0
R0003230,153,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003230,201,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003317,1,DRAW,TEXT_HW,PHOTO,1.0,0.0,0.0
R0003317,2,TEXT_HW,MISC,TEXT,0.924,0.066,0.01
R0003318,1,DRAW,TEXT_HW,TEXT,0.999,0.001,0.0
R0003318,2,MISC,TEXT,TEXT_HW,0.87,0.112,0.016
R0003319,1,LINE_HW,DRAW,TEXT_HW,0.872,0.128,0.0
R0003319,2,TEXT_HW,TEXT,MISC,0.993,0.006,0.001
R0003320,1,DRAW,LINE_HW,TEXT_HW,1.0,0.0,0.0
R0003387,16,MISC,TEXT,TEXT_HW,1.0,0.0,0.0
R0003387,28,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003388,228,TEXT_HW,LINE_HW,TEXT,0.995,0.005,0.001
R0003388,356,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003391,191,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003391,203,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003419,9,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003419,41,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003448,270,TEXT_HW,TEXT,TEXT_TP,0.998,0.002,0.0
R0003448,320,TEXT_HW,LINE_HW,TEXT,1.0,0.0,0.0
R0003449,60,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
R0003449,90,TEXT_HW,TEXT,LINE_HW,0.999,0.001,0.0
U0000019,202,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
U0000019,203,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
U0000123,313,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
U0000123,381,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
U0000124,149,TEXT_HW,LINE_HW,TEXT,0.976,0.024,0.0
U0000124,570,TEXT_HW,TEXT,LINE_HW,1.0,0.0,0.0
