filename,cluster,category,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50
C:\RA-CLIP\Dataset_03_24\DRAW\R0002373_00003.jpg,1,LINE_MIX,0.014620713050976364,-0.014612870695782416,-0.3447356794371923,-0.2394903523840773,-0.15223376407722683,-0.052782457624252356,0.10676771130189922,0.10610656178826383,0.022925860709629015,0.10849478152823615,0.011766775322530443,-0.012527295330225152,0.014821684475637146,0.008121262514724755,-0.06799125197139858,-0.0004608835261824818,0.005382356150130357,-0.010619555592008108,0.01005070566513111,0.021591549075313653,0.02168793088098979,-0.02577177501057,-0.0026514225392653737,-0.00044970759235109166,0.02763392854699392,-0.0195615380549002,0.0032966580748495992,-0.006756444592560001,-0.007686570812289425,-0.05744208758433959,-0.029218456630302835,0.04389371115536336,-0.03103606481125689,0.028710671617760374,-0.03684057827014152,-0.037559688149169844,0.0204198597290495,0.03169277583856343,0.002483823503805269,0.018376014677903965,0.016244135213607964,0.012352478500388371,-0.0034718598601192986,0.018553146196048947,0.01629985069362983,-0.03939216172726488,-0.030915912254953562,0.011091493146287995,-0.006634080937763025,-0.03174049084609443
C:\RA-CLIP\Dataset_03_24\DRAW\R0002373_00004.jpg,5,TEXT_TP,-0.07381667289957687,0.20555007143528956,0.1052381402268132,0.23877715321812615,-0.21383113633145112,0.0659765006846852,0.10911516490748643,0.01478595387163305,0.043094830110884136,-0.010900509040581955,0.007767490106786314,0.0005449317146722744,0.05284746938830687,-0.06677299445111896,-0.0003004270883041065,0.004808935528698515,0.047762124648567265,0.030922982204419573,-0.0010388894809202503,0.01961219894909095,-0.017536918799325767,0.0033055001528827233,0.014414568052142345,0.04552753258579929,-0.03431189120570507,0.03853809176916111,0.02387059808572178,-0.043432053256004965,-0.044346259375774556,0.005359378570945183,0.0029453443210305363,-0.019792789867893276,0.021417533547296978,0.01348309077946248,-0.010242708768732315,-0.010479767638381968,0.012745570543726966,0.010686200375446625,0.007354414356574066,-0.01771453391723206,0.0016420013619542534,-0.007321799397376188,0.010692456835984954,0.031821892711755555,0.014874226933265297,-0.0015656738442894529,-0.024400918166086496,-0.016643326080242084,0.007888701356911694,0.005692724861033981
C:\RA-CLIP\Dataset_03_24\DRAW\R0002373_00005.jpg,14,MISC,-0.320567019360366,0.29823213144457034,0.032660538799455505,0.01503078343838237,0.20793181047968204,0.14345247852545145,-0.0636023298978115,0.01234285328168962,0.18706888516834377,0.149044175050375,-0.07072338350329427,-0.16144813273278708,0.20450730427440855,0.11747511655346726,0.12339416746230301,-0.08579469124163283,-0.011095912660259808,-0.04207452725647015,-0.06925127241057538,-0.0860985046518596,0.04399777515383095,-0.08298502044191441,0.08681663223448945,0.09539976573978359,-0.05497961426662683,0.07942523755891621,0.02242135918845949,0.02160568877328929,-0.012339430185468753,-0.06421007726093307,-0.054702976719673745,-0.02336327219444863,-0.015592149155188471,0.05018783026583971,-0.020893443131464542,0.04461505266585172,-0.013909001594791347,0.027992731650487154,0.031960616633448125,-0.029359355571907872,0.006504346825525777,-0.044259356561282374,0.01693605491180455,-0.004853825116646937,0.04767057713622651,0.010329705862713798,-0.048704193038981894,0.03032845164370828,-0.023435775777183226,0.02338875506619813
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00006.jpg,11,LINE_TP,0.1682231374357339,0.06468392982210464,-0.003972067816125599,0.08533335184529521,0.007994219507945901,0.2129280458843428,0.060296074274059766,-0.10500117092901852,-0.10132317441959773,0.10125480788307245,0.01280441885326765,0.1310764034821648,0.019513960074288884,0.0779290755141832,-0.010619758435179712,-0.024341266585102227,-0.052070605783384544,0.0018753886703109285,0.0049622141253418605,0.015730860971293663,0.032791251468487236,0.0673719082022672,0.03289752964464657,-0.02264122983027004,0.024120584953931146,0.0009092746188663401,-0.016157806611854498,0.026798282199283235,0.008548047060516942,0.00456696532605524,-0.01006619672852233,-0.009521202698224337,-0.005041150578355297,-0.0072326365597897985,-0.01371929649036376,-0.017426984364675453,-0.03308729636728128,0.026024810770045304,-0.014277908255856736,-0.025461661858995364,0.00791812222848968,-0.00313240445526702,0.02725798050899667,-0.0236856139729044,0.010224375449523487,0.0004909583953126456,-0.02926062388288508,0.000942694207000446,0.005431391723745934,0.010901279583426716
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00010.jpg,7,TEXT,0.24489993364671775,-0.12464780688856066,-0.06555300573882955,0.07086592091312074,0.07535984817784598,-0.03683675920400659,-0.008973718991951095,0.07856454411573478,-0.03667232966945229,0.03064930028946706,-0.09103625419880501,0.008660265802712851,-0.014725083928375989,-0.004055313935420254,0.04564628023229279,0.016884558681349086,0.015382545692128144,-0.06972290703248145,0.007106682438628165,0.014265680302332003,-0.077848174765398,-0.00036189450019969186,0.007227779236685566,-0.033572731308704,-0.04990325003899521,0.017559231376549883,0.007418592002095703,0.0007523050380956947,-0.006140046571618342,-0.023951843880566853,0.008854226454612365,-0.03647623638018599,0.022093533087852092,-0.0077318049462489135,0.0015291018184102247,0.009060621804312932,-0.011537134428794449,0.03182606904881378,0.005138374597688453,-0.02661686461296067,0.002941403169003717,0.013199527938779638,0.011289666183795842,0.013216539534739979,-0.0017346176278820846,0.009215264364601976,-0.014375729537710692,-0.018343371649498084,0.010617069370369603,0.00572969031452266
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00012.jpg,10,LINE_HW,0.2580912692384664,-0.04756620351663818,0.05144937522336812,-0.040102549529239084,0.06271054265585396,-0.02268048050168898,-0.012694084076721868,-0.04787519961229013,-0.008338644023027473,-0.02596448903004423,0.06577212758060393,0.018654847827543935,0.03238908490120922,-0.03355479116406371,-0.03808821151466134,-0.04827152677492064,0.011674996991207817,0.06999391238546136,0.04123554329644817,0.021068741010357328,0.04560961061276866,0.01632538315892599,-0.022473991185964215,-0.02905994698650047,-0.025897354467241555,0.02120791217760623,0.0013300542105431062,-0.014956248981974835,0.08788412968018855,0.003385552563035737,-0.0036792666992250273,-0.01367444881298749,-0.020847066521143025,0.020202305141629108,-0.019259756100293856,-0.007398190113034015,-0.006583027518903228,-0.026577520556606005,0.04517669410802022,0.0045192535000224505,-0.028528062096689254,0.018274665555377177,0.010012485209829546,-0.0029963237573115585,0.0009087324683134062,0.021902504438700426,0.007190588018340942,0.010191743336023226,-0.023404880420035513,0.05476787488615539
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00014.jpg,0,DRAW,-0.21951793888364807,0.17565794168100854,0.252335392549662,-0.10778384838998824,-0.005137245699372021,-0.1111602587900623,-0.02518501829438202,0.07112132276497582,0.03262506706619273,0.06621707753003359,0.20958377502382428,-0.036398831250850465,-0.03553312718280673,-0.01390368898895721,-0.03107874913898123,-0.05396744990611352,-0.07393194466435443,-0.050138840375773236,0.023434627675436154,0.12776589804734062,0.03774695453271749,0.01395285907827266,0.009573669968991234,0.12616555649725336,-0.08788817509663942,0.029575702622907513,-0.041480887312163935,-0.009797113227929755,-0.02922911125595945,0.06193175785385049,-0.007069237386234458,-0.02622847766124038,0.04848750045780715,0.007293558239417812,-0.035921457115966164,0.011253616472335443,-0.02169917900498131,-0.01978376168069294,-0.04015511838608236,-0.027693356331454085,-0.034234579054310287,0.03475457080194542,0.024095970644512674,0.0271424056011165,0.0030369938481190338,-0.04819662874604119,-0.0018441487872279867,-0.008293782224552565,-0.029116628414606053,0.007868601020680302
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00016.jpg,9,PHOTO,-0.43071138779392865,-0.2682797338259793,-0.12993831020119642,0.04459676945569279,-0.022760903329923587,-0.03619427584335159,0.03228250274673317,0.0866929356699877,-0.23488797317348,0.008691961765962989,0.009784037461258407,0.025854014816343234,0.08128120876507335,-0.02802997385613266,-0.026826357341039955,-0.028570730349109542,0.020157175729421137,-0.08998063037374603,0.12811353206698506,-0.009652889929908795,-0.02286530428196728,-0.04653606394104006,-0.12058175421581425,0.09372219826791463,0.05625306809941283,0.04242891134486733,0.05605644185577629,0.006488154526462069,0.042864561937950574,-0.05623214716022524,-0.005802958542933077,0.038571058268003035,0.08199792101836494,-0.0939338654808696,0.03362049706385734,0.05037595760393066,-0.02883879091446854,-0.011381754384372524,-0.0346705866094393,0.007415649531036723,0.007147947548414806,-0.10323139349531237,-0.04874308641433846,0.025033705143958567,0.021485645257430033,0.08104868018140045,-0.01157672032095194,0.011233490070454077,0.030205638080974442,-0.03324068727506834
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00022.jpg,18,TEXT_HW,0.28264122177783635,-0.10985953579223387,0.08425692530954887,0.03746564821376749,0.1301037639229286,-0.031474257492291595,-0.05288203212739675,-0.017224691390579756,0.004253043594911974,-0.04534201241299429,0.011015389306583813,0.004900446464748703,0.06150089770406255,-0.0728853600254396,-0.014228747734868494,-0.053496443173808916,0.0017676846879625032,0.014370142568660907,-0.06536910871227274,0.015961192105161674,-0.023536121221281146,-0.0056881808011746285,-0.03782047390874327,0.003874929312952575,-0.025111477801047558,0.041863618944473,0.08399069469880213,-0.0479979189013533,0.01750451646589063,0.02452177719007239,0.018992862818778447,-0.04459161172645716,-0.016096766774869587,0.0022917512913432298,-0.002634623291634271,-0.0008563482974326513,0.034675097341160234,0.006093036154213055,0.0012261268233520353,-0.030590081814896444,-0.015417378241160741,-0.025908964850771793,0.0017763218432924983,0.004465154097301435,-0.008567538785103775,-0.02414016746087985,0.006253057269846553,-0.026902067708162745,0.003185204015265137,-0.03616453749024377
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00024.jpg,2,DRAW,-0.09089636033105006,0.008629393441530903,0.038230253244404246,-0.09810764346100932,-0.17319969059184975,-0.2431430084863774,0.022801337419395464,0.023616061649959438,-0.042894143446309554,0.029488620756500043,0.04925743867838495,0.04202661500904987,-0.061240573366512785,0.031538248360536564,-0.0390183354685509,-0.07134566678052284,0.005340801334574649,-0.2324343414414859,0.08092512239603923,-0.033421070027167495,0.048827228574845345,-0.11420145025156865,-0.019914292446082386,0.019289153061503618,-0.05397619634587108,-0.10325118627627329,0.009906238358186678,0.05744606668516786,-0.07965921457460151,0.015138030272919312,-0.040174446712956564,0.011241194978358402,-0.026758909077571662,-0.056930943348086384,0.07057693004863219,-0.06002357194419974,-0.06643200094585605,-0.007523044232680617,0.002424428695648621,-0.08496466653517792,0.09903468389893393,0.04240693290803472,-0.03078055047226596,-0.02274256106422962,-0.05359730567482761,0.00663622843835132,-0.05526231199645521,0.02640420757805062,-0.06290418353688677,0.015353679527309372
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00025.jpg,3,PHOTO,-0.3898684452277012,-0.36694693419769225,0.003422265117198896,0.04227118426595171,0.05756945686529151,0.10513203265281494,-0.027673533922460677,-0.00897058297819887,0.28334091247558213,0.005547199944418061,-0.018995515373630277,0.13181685324394313,-0.08742471267468398,0.0017724438236126185,-0.006247843075386905,-0.004176702243097402,0.011946948381034876,0.018082486273513207,0.018069167709602815,0.017295056759962384,-0.01804031972306092,0.0026631604350464415,0.0038957696635880364,0.012962896865283664,0.018927950265872035,0.016088773238713234,0.03166323595167555,0.00761561421023475,-0.01813617762053252,-0.031151827882962113,-0.03947723548264536,-0.034482747770657594,-0.016972443610442058,0.007569590257969595,-0.029299654512229645,0.036548404715086705,0.02842734663802254,0.040509620637797214,-0.024490511710615177,-0.0054223776643330945,-0.0075608390324266375,0.047841574589785565,0.04834550873616921,0.0028739620352734307,-0.006569486438225806,0.047601769266265,-0.01532935586850726,-0.003593623275599186,-0.014128256952122858,-0.006019695373667066
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00027.jpg,10,LINE_MIX,0.27549828074974647,-0.1608304166649474,-0.008536372027316962,-0.003789776550931843,0.12840737098728744,-0.025530534325932545,-0.0711996844349433,-0.08542222913733193,0.010566357609566281,0.024495444183368843,-0.041400516171604014,-0.05076370349717375,-0.06292783612281061,-0.06346081915795317,0.04598943438097987,0.04230365789560126,0.051439899933002485,-0.01632004024705934,-0.0647630258598126,0.10766504961258257,-0.00819687131695787,-0.06687550436416015,0.015954936622866754,0.027548895591374918,-0.0025993685213152886,0.02964184463050371,0.036071803444533694,0.004300503951475868,0.006588728446256649,-0.021150482721642203,0.03543811154836322,-0.011918355482248252,-0.03575625124624179,-0.017334174006795218,-0.010333784485061932,0.02240385356849569,-0.01404798470590534,-0.004170674526895829,0.008704964689628608,-0.03219654006381884,-0.008404105708010437,-0.002749033850725022,-0.0019191582244218667,0.00814140084171066,0.014245474836463334,0.0034896145228377946,-0.01835322646254107,-0.011853225235815905,-0.00984285587779976,0.005455164388601699
C:\RA-CLIP\Dataset_03_24\DRAW\R0002484_00029.jpg,7,TEXT,0.1854431456793415,-0.14834416554827323,0.008285652201826662,0.11732013675241736,0.03007101381767186,0.0009677044936780942,-0.048634483311440234,0.11278601702152224,-0.0012974335443886118,-0.005788470137852717,-0.05343454492137056,-0.06988898646960882,-0.07834410331857825,0.05454040450439537,0.03920649325945008,0.04933413095704742,-0.006084612743273698,-0.06163435009878582,0.019647034609874214,-0.04399065690776885,0.0006943802530393014,0.023987097647579857,0.039133215968496275,-0.022651394904005424,0.04859616201718585,-0.0008949421388401064,-0.009736466852262106,-0.028821098206290294,0.017938897624290427,-0.037856225804698274,-0.013439386603381877,-0.0012969152383537587,0.02654698563280715,0.0043847707424706705,0.012007578826788854,-0.008137242652198047,0.009718644385337158,0.01986470088762473,0.005235998441492346,-0.005181925993543325,0.014600496103739407,0.0021136500906016676,-0.0006095463303353061,0.004830109767469754,-0.019134147867858175,-0.008425733387734722,0.0015256825039759107,-0.012271390567486589,0.0056375408017625426,0.002892427677961659
C:\RA-CLIP\Dataset_03_24\DRAW\R0002485_00007.jpg,19,MISC,-0.04245473084472934,0.25873096769812276,0.16744175130927882,-0.04574917274950419,0.21872647067610076,0.0910651457132522,-0.010344320685763327,0.012442005984482533,-0.04540162144953688,0.15574743054435336,0.08939750271733758,-0.0028421765373372126,-0.03152363254271052,-0.10751436974846997,0.024475969455220545,-0.19449528406277208,-0.009182723192714699,0.0722425514849513,-0.02700643379427943,0.04751795775079478,0.03198985724175502,-0.09289272421213184,-0.09893808041283896,-0.016062490895039576,0.027874598013432013,-0.058549933195918356,-0.0037993415445143567,-0.06611472232788063,0.004763761992111894,-0.023507320648763024,0.03065666817162789,0.014767898764271153,0.05517268472319301,0.0047226834660477075,-0.024835275226888973,-0.06039022137032731,0.008497228879857622,-0.02286110359599307,-0.05630410777402522,0.017493383369912983,-0.02503603657072,0.02685423098213102,0.019961613308205253,0.024532749467692464,-0.03426561523025447,-0.04573803089196767,-0.049089348762144776,-0.007708876897042616,-0.037851866039725623,0.03881673734952623
C:\RA-CLIP\Dataset_03_24\DRAW\R0002485_00008.jpg,10,LINE_HW,0.2769031106459566,-0.1333466205371836,-0.00551025891187418,-0.10455092713550362,0.07787241929803833,-0.018388300958520433,-0.033066896611062116,-0.1133766263468861,0.017547000844968397,-0.027118826088461747,-0.0014641508551212973,0.0116717475063232,0.06375200035599786,-0.06065366948761633,-0.0005218959973039058,0.040807223551660936,0.06183160936380829,0.0022876828455710443,0.01347233594973937,0.009114413995795956,0.01802529665916073,-0.002269620537518497,0.019367530331942634,0.06679594427309442,0.003677027638357335,-0.010112342839263936,-0.009811463869477581,0.02222633636112907,-0.009154570494230517,0.018182715564174758,0.006890609277350737,0.00891495470655378,-0.009785666869360958,-0.0036181181833575783,0.012344547759464856,-0.020292838670945265,-0.0012187356875088039,-0.0059285185109331645,-0.007273787136482296,-0.003129989468460946,0.02229020229473182,-0.011994238244180172,-0.005185084941778185,-0.002426186896044879,0.012239727407927782,0.010817170772878285,-0.009534683948462535,-0.013401901496076615,-0.009979824377473278,0.006644533549168999
